song_id,description,episode_id,tvshow_id
243648,"Toni takes Rosa (aka Hermosa) to the dance floor while they wait for Cheryl to arrive; Cheryl joins Toni and Hermosa on the dance floor, then they ask for Rosa to leave with them.",tt11662332,tt5420376
247341,Veronica gets a message from Cheryl.,tt11662332,tt5420376
247342,Archie tells Veronica about not being able to graduate.,tt11662332,tt5420376
45383,"Archie, Veronica, and Betty attend the Stonewall Prep party.",tt11662332,tt5420376
247343,"After having sex, Archie and Veronica return to the party and look for Betty and Jughead.",tt11662332,tt5420376
120094,(0:13),tt11662332,tt5420376
249952,,tt11662332,tt5420376
249033,,tt11662332,tt5420376
249953,,tt11662332,tt5420376
205542,The group tries to set their stories straight in the diner. Kevin appears.,tt11662356,tt5420376
86205,Recap about parents.,tt11662356,tt5420376
19684,"Bettty, Archie, and Veronica send a search party to find Jughead’s missing body.",tt11662356,tt5420376
249034,Betty tells Donna she’s the wild card in the woods.,tt11662356,tt5420376
249033,(0:39) Betty tells Donna a theory about her affair with Mr. Chipping.,tt11662356,tt5420376
249771,Archie and Veronica have sex.,tt11800266,tt5420376
249770,Betty and Archie exchange flirty messages after their kiss.,tt11800266,tt5420376
252048,"The gang promise to go out on top together at Pop's, when Kevin arrives to tell them about the variety show.",tt11814816,tt5420376
255388,(0:01) The residents of Riverdale find the videotapes on their doorsteps and watch them.,tt11814826,tt5420376
255389,(0:07) Kevin tries to convince Mr. Honey to allow him to do a number from Hedwig & The Angry Inch at the Variety Show.,tt11814826,tt5420376
255390,"(0:15) Kevin calls the students to the music room and performs a number from Hedwig with Toni, Sweet Pea, and Fangs.",tt11814826,tt5420376
255391,"(0:22) Betty, Veronica, Cheryl, and Toni try to Kevin feel better.",tt11814826,tt5420376
255392,(0:27) Cheryl and Toni try to convince Mr. Honey to rethink his position on Hedwig.,tt11814826,tt5420376
255393,"(0:35) In the bunker, Betty argues with Jughead as Archie argues with Veronica at his house.",tt11814826,tt5420376
255394,(0:38) Archie and Betty rehearse in his garage; Veronica sings at the the Pembrooke; Jughead starts on his schoolwork.,tt11814826,tt5420376
255395,(0:49) Archie and Betty stare at each other from their bedroom windows.,tt11814826,tt5420376
255396,(0:55) The Archie's perform at La Bonne Nuit; Jughead continues his investigation into the mysterious voyeur watches a videotapes of a reenactment of his death.,tt11814826,tt5420376
255478,,tt11814826,tt5420376
318077,"Opening, Jughead's monologue.",tt11814828,tt5420376
270344,Opening.,tt11814828,tt5420376
257500,"In the music room, Archie plays his guitar; (repeats) In the bunker, Archie plays for Betty.",tt11814828,tt5420376
257870,(Flashback) Young Archie and Betty hold hands and listen to his dad's records.,tt11814828,tt5420376
145406,(0:20) Tickle games.,tt11814828,tt5420376
258405,Terry confronts Kevin about lying.,tt11814828,tt5420376
258395,(0:07) The group prank Mr. Honey.,tt12076644,tt5420376
258396,(0:25) The parents of Riverdale march on Riverdale High to meet with Mr. Honey about the prom; (continues) the group look on proudly after their parents chat with Mr. Honey that lead to their victory.,tt12076644,tt5420376
258429,"(0:28) At Pop's, Cheryl announces that prom is back on to friends and their families then various parents give toasts to the kids.",tt12076644,tt5420376
181429,(0:47) Mr. Honey leaves his office after packing up his things when bumps into the group.,tt12076644,tt5420376
258402,(0:57) Betty and Jughead watch a new voyageur tape and find a clue; at Sheriff Minetta's old cabin nother tape; Mr. Honey's letter to University of Ohio for Jughead; the tape shows Mr. Honey death.,tt12076644,tt5420376
108815,Archie gets a tour of the boxing academy.,tt11568508,tt5420376
300888,Veronica and Archie share a milkshake. Archie meets his boxing competitor.,tt11568508,tt5420376
300878,Veronica sings Archie's song to the crowd.,tt11568508,tt5420376
300887,"Archie has a very important boxing match; Betty and Jughead arrive at the party. Betty and Jughead walk around the party, people are dancing wildly and weird films are being screened.",tt11568508,tt5420376
300889,"Archie is in a seriously tough boxing match. At a seedy party, Jughead starts getting phsyical trying to find someone. He throws a punch. We go back to the fight where Archie is also still boxing.",tt11568508,tt5420376
300890,"Archie is in a seriously tough boxing match. At a seedy party, Jughead starts getting phsyical trying to find someone. He throws a punch. We go back to the fight where Archie is also still boxing.",tt11568508,tt5420376
300891,"At an underground, seedy party Betty and Jughead go after someone they had been looking for in the hall. In the boxing ring, Archie slugs it out.",tt11568508,tt5420376
300892,"At an underground party, Jughead makes someone underage promise they won't go to any more raves.",tt11568508,tt5420376
4058,Jughead and Betty take a before prom picture together at Betty's house. Welcome to Riverdale prom! Couples slow dance and enjoy themselves.,tt11568508,tt5420376
131537,Prom is in full swing. Reggie spikes the punch with Fizzle Rocks. We see everyone dancing and having fun.,tt11568508,tt5420376
5669,Prom is in full swing. Everyone begins to slow dance to the song. Archie comes clean about who he actually wrote his original song for. Veronica is upset.,tt11568508,tt5420376
18288,The prom court slow dances to the song. The dance is interrupted by someone cutting the lights and music.,tt11568508,tt5420376
49914,The prom is interrupted by footage of a rave that appears on the big screen in front of the whole crowd.,tt11568508,tt5420376
302262,Hermosa ask Veronica about her problems as she has dinner at the diner.,tt13267198,tt5420376
302266,Veronica tells Archie to pretend that they're still together.,tt13267198,tt5420376
308044,,tt13267206,tt5420376
303473,Graduation.,tt13267206,tt5420376
308045,,tt13267206,tt5420376
303442,Archie leaves Riverdale,tt13267206,tt5420376
303443,One year later,tt13267206,tt5420376
312310,Riverdale “Future is Now” Time Jump Promo,tt13267206,tt5420376
304348,"Archie enters to find Tabitha Tate, wants a stronger drink.",tt13267224,tt5420376
304289,"Archie enters new Whyte Wyrm to find Toni, Fangs, and Sweet Pea performing.",tt13267224,tt5420376
304349,Archie and Toni catch up.,tt13267224,tt5420376
79837,"Jughead is approached by Cora about his ""sexy writing"".",tt13267224,tt5420376
155219,"Jug and Cora come crashing into the apartment, clothes flying off.",tt13267224,tt5420376
304350,"Archie, Toni, Kevin, Fangs, and Sweet Pea continue to catch up. Conversation leads to Cheryl.",tt13267224,tt5420376
99286,(Flashback) Cheryl rejects Hiram's offer to buy maple groves; (repeats) Toni tells of her last encounter with Cheryl.,tt13267224,tt5420376
304351,Archie and Toni makes plans to meet tomorrow for tour of new Riverdale.,tt13267224,tt5420376
143341,Core 4 and Toni reunited; (repeats) Squeaky picks up her order and leaves.,tt13267224,tt5420376
305449,Jughead asks Toni for some help much to Fangs and Sweet Pea's chagrin.,tt13267234,tt5420376
305400,Jug asks Tabitha for job as a waiter.,tt13267234,tt5420376
305450,Hiram offers Toni a position at Stonewall Prep.,tt13267234,tt5420376
305401,Archie meets Reggie for a home inspection; (repeats) Archie tells Betty about seeing Polly.,tt13267234,tt5420376
305451,Jug interviews Pop; (repeats) Pop offers to help.,tt13267234,tt5420376
183941,"Strike forces charges in, Ghoulies get beat up.",tt13267234,tt5420376
300115,Archie and Betty cleaning up after Ghoulies. Barchie shares a steamy shower.,tt13267234,tt5420376
306309,The Vixen's make their return to Riverdale High.,tt13664442,tt5420376
308043,,tt13664442,tt5420376
110465,"Toni, Archie, Betty, Veronica, Kevin and Jughead return to Riverdale High as teachers.",tt13664442,tt5420376
308042,,tt13664442,tt5420376
22908,,tt13664442,tt5420376
169084,"In the backseat of Betty's auto shop car, Betty and Archie hookup.",tt13664442,tt5420376
306306,The gang meet up at the Whyte Wyrm for a night out; Tabitha gives Jughead a new story for his book.,tt13664442,tt5420376
306307,Veronica and Chad sing karaoke at Whyte Worm.,tt13664442,tt5420376
130665,Archie and Betty on the porch; Archie and Betty in bed.,tt13664442,tt5420376
319651,,tt13664756,tt5420376
308018,The Vixen's have cheer practice with Toni when Cheryl storms in.,tt13664756,tt5420376
308019,"Toni-proxy, Cheryl and the proxy battle off in cheerleading.",tt13664756,tt5420376
319652,,tt13664756,tt5420376
319653,,tt13664756,tt5420376
308020,(0:18) (Flashback) Pop brings a meal to customers as the power and radio go haywire in the diner.,tt13664756,tt5420376
7936,(Flashback) The music in the diner changes as a blinding light shines into the diner; Everyone in the diner goes outside; (repeats) Jughead alone at the diner.,tt13664756,tt5420376
308021,"Veronica prints her River dollars; Archie, Jackson and Bernardo train Riverdale's newest Firefighters; Veronica plays the boys for their work at her store with River dollars.",tt13664756,tt5420376
319654,,tt13664756,tt5420376
281197,(0:01) Archie and Betty have sex.,tt14138672,tt5420376
73175,(0:15) Eric and Archie talk about his relationships with Betty and Veronica; Cheryl apologizes to Toni and offers to throw a party.,tt14138672,tt5420376
308809,(0:32) Everyone arrives for Cheryl's key party.,tt14138672,tt5420376
189031,Veronica goes to talk to Archie.,tt14138672,tt5420376
309594,Cheryl and the River Vixens perform at the football game.,tt14138778,tt5420376
156986,The Bulldogs manage to score against the Stallions..,tt14138778,tt5420376
310524,(0:08) Jughead asks Tabitha for a favor.,tt14138838,tt5420376
155184,(0:13) Jughead and Tabitha kiss as they work at Pop's.,tt14138838,tt5420376
260631,(0:18) Jessica delivers drugs to Jughead.,tt14138838,tt5420376
70993,Veronica questions Chad's intentions as they dance one last time; Prisoners of Hiram's prison escape; Reggie sets the Blossom maple groves alight.,tt14138838,tt5420376
319648,Tabitha enters the bunker whilst Jughead is tripping.,tt14138838,tt5420376
328180,"Betty and Tabitha trip together; Cheryl embraces her mothers new religion; Veronica arrives with the safe; Archie and the boys attack the prisoners to free Hiram, Keller and Dooley.",tt14146694,tt5420376
328147,At Pop's as a big decision looms.,tt14146694,tt5420376
329038,(Jughead voice over about Hiram) Hiram's morning routine readying for his day.,tt14850292,tt5420376
329039,(Flashback) Jaime Luna (Hiram) returns to school with a new confidence and swagger and asks Hermione Gomez out again; Jaime and Hermione have their first date at Pop's Diner.,tt14850292,tt5420376
329041,Hiram offers Hermione a ride home; At Pop's Jaime tells Hermione about his name to change his name; Jaime and Hermione have their first kiss.,tt14850292,tt5420376
297995,Jaime now going by Hiram attacks Marty Mantle and his friend after they disrespect him.,tt14850292,tt5420376
329042,Javier attempts to meet with Vito to ask him leave Jaime (Hiram) alone; Outside of Pop's Javier is shot down; Hiram and his mother attend his fathers' funeral.,tt14850292,tt5420376
92571,Hiram takes over Riverdale as the head of the town's crime ring; Hiram continues to tells Reggie his story.,tt14850292,tt5420376
329043,Hiram comes to Vito to confront him over the murder of his father then kills him.,tt14850292,tt5420376
331452,Penelope sings during church service; Kevin leaves the church.,tt14787320,tt5420376
331455,Veronica and Reggie get to work.,tt14787320,tt5420376
330127,The girls performance as a troupe known as the Wild Foxes as the boys raid the beds of the truckers trucks to find the Haunted Highway Killer.,tt14787320,tt5420376
330128,Kevin becomes the artistic director of Cheryl's ministry.,tt14787320,tt5420376
147041,Betty is about to kill the murderer.,tt15139794,tt5420376
331457,Josie sings about the past after Tabitha asks her why she's returned to town; Melody and Valerie join her.,tt15223376,tt5420376
331458,Josie sings with a group of Riverdale High students when Archie arrives at school.,tt15223376,tt5420376
99646,Josie meets with up Melody and Valerie.,tt15223376,tt5420376
331459,Melody and Valerie perform.,tt15223376,tt5420376
331460,Valerie performs solo.,tt15223376,tt5420376
331462,Xandra has Tabitha and Toni perform with her to show her idea for the shop to Veronica.,tt15223376,tt5420376
331496,,tt15223376,tt5420376
331463,Josie and the Pussycats reunite for one night.,tt15223376,tt5420376
331464,Josie sings a song for her father; Toni goes into labor.,tt15223376,tt5420376
331507,,tt15223376,tt5420376
275699,"At the Pearls and Posh auction for the palladium doubloons, Veronica ignores her father's bids.",tt15327922,tt5420376
332229,Jughead falls off the wagon after deciding to take Cora's book for himself then texts Betty for a meeting; Betty removes her makeup after spending the night on the Lonely Highway then texts Jug back.,tt15327922,tt5420376
